max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold
1,2005,FALSE,FALSE,FALSE,FALSE,TP,0,0,0,0,0,0
17,2001,TRUE,TRUE,FALSE,FALSE,PG,131,0,0,0,30,101
17,2019,TRUE,FALSE,FALSE,FALSE,TP,87,0,0,0,55,32
15,2016,TRUE,FALSE,FALSE,FALSE,SB,252,0,0,0,0,0
20,1998,TRUE,FALSE,FALSE,FALSE,BM,76,0,0,0,38,38
17,2001,TRUE,FALSE,FALSE,FALSE,PG,82,0,0,0,56,26
17,2001,TRUE,FALSE,FALSE,FALSE,PG,82,0,0,0,38,44
17,2001,TRUE,FALSE,FALSE,FALSE,PG,86,0,0,0,0,86
12,1980,TRUE,FALSE,FALSE,FALSE,GL,88,0,0,0,88,0
11,1977,TRUE,TRUE,FALSE,FALSE,AMK,131,0,0,111,18,1
12,1976,TRUE,TRUE,FALSE,FALSE,BD,154,0,0,132,22,0
13,1985,TRUE,FALSE,FALSE,FALSE,BD,120,0,0,72,48,0
13,1985,TRUE,FALSE,FALSE,FALSE,BH,96,0,0,0,96,0
13,1982,TRUE,TRUE,FALSE,FALSE,BM,144,0,0,84,60,0
10,1984,TRUE,FALSE,FALSE,FALSE,BB,81,0,0,0,81,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,99,0,0,0,0,0
1,2017,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
1,1984,FALSE,TRUE,FALSE,FALSE,CL,0,0,0,0,0,0
13,1986,TRUE,FALSE,FALSE,FALSE,BP,60,0,0,0,0,0
1,1982,FALSE,TRUE,FALSE,FALSE,HG,0,0,0,0,0,0
13,1983,TRUE,TRUE,FALSE,FALSE,KWN,96,0,0,0,48,48
12,1967,TRUE,TRUE,FALSE,FALSE,BM,222,0,0,218,4,0
12,1981,TRUE,TRUE,FALSE,FALSE,JE,60,0,0,0,0,25
4,1988,TRUE,FALSE,FALSE,FALSE,BD,8,0,0,0,0,0
10,1968,TRUE,TRUE,FALSE,FALSE,TP,96,0,0,96,0,0
13,1988,TRUE,FALSE,FALSE,FALSE,PRC,96,0,0,0,54,42
14,1984,TRUE,TRUE,FALSE,FALSE,TP,104,0,0,65,39,0
3,2001,FALSE,FALSE,FALSE,TRUE,PG,0,0,0,0,0,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,78,0,0,0,60,18
13,1984,TRUE,TRUE,FALSE,FALSE,SGN,112,0,0,111,0,1
11,1987,TRUE,TRUE,FALSE,FALSE,TAP,140,0,0,0,88,52
25,1976,TRUE,FALSE,FALSE,FALSE,BM,94,0,0,0,0,92
10,1983,TRUE,TRUE,FALSE,FALSE,TAP,115,0,0,65,49,0
13,1988,TRUE,FALSE,FALSE,FALSE,CCK,54,0,0,0,0,0
25,1982,TRUE,FALSE,FALSE,FALSE,KWN,295,0,0,140,155,0
4,1984,TRUE,FALSE,FALSE,FALSE,WL,8,0,0,0,0,0
11,1981,TRUE,FALSE,FALSE,FALSE,YS,337,0,0,240,94,1
16,2021,TRUE,FALSE,FALSE,FALSE,TP,145,0,0,78,52,15
15,2017,TRUE,FALSE,FALSE,FALSE,SB,139,0,0,41,98,0
1,1984,FALSE,TRUE,FALSE,FALSE,CL,0,0,0,0,0,0
1,2003,FALSE,FALSE,FALSE,FALSE,QT,0,0,0,0,0,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,86,0,0,0,0,86
1,2003,FALSE,FALSE,FALSE,FALSE,BM,0,0,0,0,0,0
1,1999,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,78,0,0,0,30,48
15,2017,TRUE,FALSE,FALSE,FALSE,SB,140,0,0,42,98,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,85,0,0,0,27,58
15,2017,TRUE,FALSE,FALSE,FALSE,SB,139,0,0,41,98,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,85,0,0,0,27,58
17,2001,TRUE,FALSE,FALSE,FALSE,PG,91,0,0,0,0,91
12,1980,TRUE,FALSE,FALSE,FALSE,GL,152,0,0,128,22,2
12,1978,TRUE,TRUE,FALSE,FALSE,AMK,122,0,0,89,31,1
12,1985,TRUE,TRUE,FALSE,FALSE,BD,153,0,0,86,66,1
12,1976,TRUE,FALSE,FALSE,FALSE,BD,154,0,0,132,22,0
4,1985,TRUE,FALSE,FALSE,FALSE,BH,32,0,0,16,16,0
12,1984,TRUE,FALSE,FALSE,FALSE,BM,176,0,0,55,121,0
8,1984,TRUE,FALSE,FALSE,FALSE,BB,88,0,0,0,88,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,76,0,7,64,4,0
6,2017,FALSE,FALSE,FALSE,TRUE,SB,0,0,0,0,0,0
1,1984,FALSE,TRUE,FALSE,FALSE,CL,0,0,0,0,0,0
3,2004,FALSE,TRUE,TRUE,FALSE,BM,0,0,0,0,0,0
10,1986,TRUE,FALSE,FALSE,FALSE,BP,90,0,0,54,36,0
4,1982,TRUE,TRUE,FALSE,FALSE,HG,70,0,0,66,4,0
10,1983,TRUE,FALSE,FALSE,FALSE,BM,169,0,0,94,74,0
11,1983,TRUE,FALSE,FALSE,FALSE,KWN,75,0,0,0,0,0
12,1982,TRUE,TRUE,FALSE,FALSE,JE,98,0,0,0,98,0
9,1988,TRUE,FALSE,FALSE,FALSE,BD,47,0,0,0,0,0
10,1969,TRUE,FALSE,FALSE,FALSE,TP,118,0,0,115,0,2
15,1986,TRUE,TRUE,FALSE,FALSE,KWN,140,0,0,8,104,28
13,1988,TRUE,FALSE,FALSE,FALSE,PRC,48,0,0,0,0,0
14,1984,TRUE,TRUE,FALSE,FALSE,TP,142,0,0,115,26,0
1,2002,FALSE,TRUE,FALSE,FALSE,PG,0,0,0,0,0,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,78,0,0,0,60,18
12,1983,TRUE,FALSE,FALSE,FALSE,SGN,128,0,0,124,0,4
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,100,0,0,0,64,36
5,1976,FALSE,TRUE,FALSE,TRUE,BM,0,0,0,0,0,0
11,1983,TRUE,FALSE,FALSE,FALSE,TAP,120,0,0,80,40,0
13,1988,TRUE,FALSE,FALSE,FALSE,CCK,72,0,0,0,0,0
13,1984,TRUE,FALSE,FALSE,FALSE,WL,111,0,0,0,111,0
9,1981,TRUE,FALSE,FALSE,FALSE,YS,208,0,0,137,32,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,156,0,0,96,60,0
14,2017,TRUE,FALSE,FALSE,FALSE,SB,112,0,0,0,38,74
1,1984,FALSE,TRUE,FALSE,FALSE,CL,0,0,0,0,0,0
5,2004,FALSE,FALSE,FALSE,TRUE,BM,0,0,0,0,0,0
5,2003,FALSE,FALSE,FALSE,TRUE,KWN,0,0,0,0,0,0
5,2001,FALSE,FALSE,FALSE,TRUE,PRC,0,0,0,0,0,0
17,2021,TRUE,FALSE,FALSE,FALSE,TP,62,0,0,0,32,30
14,2017,TRUE,FALSE,FALSE,FALSE,SB,117,0,0,0,65,52
30,2003,TRUE,FALSE,FALSE,FALSE,KWN,174,0,0,0,87,87
13,2017,TRUE,FALSE,FALSE,FALSE,SB,108,0,0,0,60,48
30,2003,TRUE,FALSE,FALSE,FALSE,KWN,174,0,0,0,116,58
1,2018,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
12,1980,TRUE,FALSE,FALSE,FALSE,GL,195,0,59,130,3,0
12,1978,TRUE,FALSE,FALSE,FALSE,AMK,154,0,0,120,33,0
12,1976,TRUE,TRUE,FALSE,FALSE,BD,149,0,0,122,22,3
4,1985,TRUE,FALSE,FALSE,FALSE,BD,32,0,0,24,8,0
5,2021,FALSE,FALSE,FALSE,TRUE,TP,0,0,0,0,0,0
13,1985,TRUE,FALSE,FALSE,FALSE,BH,96,0,0,0,96,0
11,1984,TRUE,TRUE,FALSE,FALSE,BB,115,0,0,74,0,0
12,1984,TRUE,TRUE,FALSE,FALSE,BM,162,0,0,99,61,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,79,0,10,68,1,0
6,2021,FALSE,FALSE,FALSE,TRUE,SB,0,0,0,0,0,0
4,1984,TRUE,TRUE,FALSE,FALSE,CL,47,0,0,47,0,0
4,1986,TRUE,TRUE,FALSE,FALSE,BP,26,0,0,19,7,0
13,1982,TRUE,TRUE,FALSE,FALSE,HG,123,0,0,103,19,0
13,1983,TRUE,FALSE,FALSE,FALSE,BM,118,0,0,0,118,0
25,1981,TRUE,TRUE,FALSE,FALSE,JE,96,0,0,0,0,96
14,1988,TRUE,FALSE,FALSE,FALSE,BD,73,0,0,0,22,51
10,1968,TRUE,TRUE,FALSE,FALSE,TP,99,0,0,99,0,0
15,1986,TRUE,FALSE,FALSE,FALSE,KWN,96,0,0,0,68,28
13,1990,TRUE,FALSE,FALSE,FALSE,PRC,72,0,0,0,48,24
4,1983,TRUE,FALSE,FALSE,FALSE,TP,72,0,0,72,0,0
3,2001,FALSE,FALSE,FALSE,TRUE,PG,0,0,0,0,0,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,96,0,0,0,0,96
13,1984,TRUE,FALSE,FALSE,FALSE,SGN,168,0,0,0,168,0
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,120,0,0,0,68,52
24,1977,TRUE,FALSE,FALSE,FALSE,BM,92,0,0,0,0,88
11,1983,TRUE,TRUE,FALSE,FALSE,TAP,179,0,0,118,60,0
11,1988,TRUE,FALSE,FALSE,FALSE,CCK,60,0,0,0,0,0
14,1996,TRUE,FALSE,FALSE,FALSE,KWN,79,0,0,0,53,26
4,1984,TRUE,FALSE,FALSE,FALSE,WL,16,0,0,0,0,8
11,1981,TRUE,FALSE,FALSE,FALSE,YS,60,0,0,0,8,52
17,2021,TRUE,FALSE,FALSE,FALSE,TP,62,0,0,0,32,30
13,2021,TRUE,FALSE,FALSE,FALSE,SB,72,0,0,24,48,0
6,1989,FALSE,FALSE,FALSE,TRUE,CL,0,0,0,0,0,0
25,2004,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,48,48
17,2001,TRUE,FALSE,FALSE,FALSE,PG,86,0,0,0,0,86
17,2021,TRUE,FALSE,FALSE,FALSE,TP,62,0,0,0,32,30
13,2021,TRUE,FALSE,FALSE,FALSE,SB,83,0,0,23,24,36
25,2004,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,48,48
17,2001,TRUE,FALSE,FALSE,FALSE,PG,85,0,0,0,27,58
13,2021,TRUE,FALSE,FALSE,FALSE,SB,83,0,0,24,23,36
17,2001,TRUE,FALSE,FALSE,FALSE,PG,85,0,0,0,27,58
13,2021,TRUE,FALSE,FALSE,FALSE,SB,72,0,0,12,36,24
17,2001,TRUE,FALSE,FALSE,FALSE,PG,91,0,0,0,0,91
1,2017,FALSE,FALSE,FALSE,FALSE,KWN,0,0,0,0,0,0
30,2000,TRUE,FALSE,FALSE,FALSE,BM,145,0,0,29,87,29
15,1999,TRUE,TRUE,FALSE,FALSE,BD,112,0,0,0,70,42
16,1976,TRUE,FALSE,FALSE,FALSE,GL,180,0,0,0,180,0
30,2002,TRUE,FALSE,FALSE,FALSE,KWN,174,0,0,0,116,58
13,1976,TRUE,FALSE,FALSE,FALSE,GL,120,0,0,0,120,0
22,1974,TRUE,FALSE,FALSE,FALSE,QT,371,0,0,280,84,7
12,1966,TRUE,FALSE,FALSE,FALSE,KWN,132,0,0,0,8,99
4,1986,TRUE,TRUE,FALSE,FALSE,BM,21,0,0,21,0,0
20,1982,TRUE,FALSE,FALSE,FALSE,TP,76,0,0,0,0,76
16,1996,TRUE,FALSE,FALSE,FALSE,TP,124,0,0,0,94,30
22,1975,TRUE,FALSE,FALSE,FALSE,WL,84,0,0,0,0,84
19,1998,TRUE,FALSE,FALSE,FALSE,GL,156,0,0,0,100,56
12,1984,TRUE,FALSE,FALSE,FALSE,KWN,114,0,0,0,114,0
13,1977,TRUE,FALSE,FALSE,FALSE,CCK,96,0,0,0,96,0
1,2010,FALSE,FALSE,TRUE,FALSE,BM,0,0,0,0,0,0
11,1988,TRUE,FALSE,FALSE,FALSE,BT,115,0,0,0,69,46
16,1973,TRUE,TRUE,FALSE,FALSE,KWN,281,0,0,276,0,5
12,1969,TRUE,TRUE,FALSE,FALSE,CT,198,0,0,0,0,0
5,2014,FALSE,TRUE,FALSE,TRUE,BM,0,0,0,0,0,0
1,2010,FALSE,FALSE,FALSE,FALSE,GL,0,0,0,0,0,0
5,1996,FALSE,FALSE,FALSE,TRUE,TP,0,0,0,0,0,0
5,1998,FALSE,FALSE,FALSE,TRUE,GL,0,0,0,0,0,0
1,2015,FALSE,TRUE,FALSE,FALSE,BM,0,0,0,0,0,0
12,1979,TRUE,FALSE,FALSE,FALSE,GL,110,0,0,0,16,94
12,1977,TRUE,FALSE,FALSE,FALSE,AMK,152,0,0,117,33,1
12,1985,TRUE,FALSE,FALSE,FALSE,BD,88,0,0,0,88,0
12,1976,TRUE,FALSE,FALSE,FALSE,BD,152,0,0,128,22,1
9,1985,TRUE,FALSE,FALSE,FALSE,BH,116,0,0,66,50,0
25,1984,TRUE,FALSE,FALSE,FALSE,BB,96,0,0,0,0,96
12,1984,TRUE,FALSE,FALSE,FALSE,BM,175,0,0,53,121,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,76,0,10,62,4,0
4,1983,TRUE,FALSE,FALSE,FALSE,CL,24,0,0,0,0,0
1,2016,FALSE,FALSE,FALSE,FALSE,BM,0,0,0,0,0,0
13,1986,TRUE,FALSE,FALSE,FALSE,BP,96,0,0,0,30,66
11,1982,TRUE,FALSE,FALSE,FALSE,HG,134,0,0,115,17,1
12,1969,TRUE,FALSE,FALSE,FALSE,BM,167,0,0,0,0,0
16,1981,TRUE,FALSE,FALSE,FALSE,JE,215,0,0,196,18,1
7,1988,TRUE,TRUE,FALSE,FALSE,BD,48,0,0,0,28,20
10,1967,TRUE,FALSE,FALSE,FALSE,TP,118,0,0,116,0,2
11,1986,TRUE,FALSE,FALSE,FALSE,KWN,102,0,0,0,0,0
11,1989,TRUE,FALSE,FALSE,FALSE,PRC,90,0,0,0,70,20
1,2002,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,103,0,0,0,28,75
4,1984,TRUE,FALSE,FALSE,FALSE,SGN,24,0,0,16,8,0
4,1987,TRUE,FALSE,FALSE,FALSE,TAP,16,0,0,0,10,6
24,1977,TRUE,FALSE,FALSE,FALSE,BM,92,0,0,0,0,88
11,1983,TRUE,FALSE,FALSE,FALSE,TAP,119,0,0,78,40,0
12,1987,TRUE,FALSE,FALSE,FALSE,CCK,132,0,0,66,66,0
14,1996,TRUE,FALSE,FALSE,FALSE,KWN,77,0,0,0,39,38
13,1984,TRUE,FALSE,FALSE,FALSE,WL,111,0,0,0,111,0
16,1985,TRUE,TRUE,FALSE,FALSE,YS,171,0,0,100,71,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,140,0,0,0,97,43
26,2016,TRUE,FALSE,FALSE,FALSE,BM,144,0,0,48,96,0
4,1998,FALSE,FALSE,FALSE,TRUE,TP,0,0,0,0,0,0
17,2001,TRUE,TRUE,FALSE,FALSE,PG,131,0,0,0,30,101
16,2021,TRUE,FALSE,FALSE,FALSE,TP,132,0,0,0,92,40
1,2017,FALSE,FALSE,FALSE,FALSE,BM,0,0,0,0,0,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,82,0,0,0,56,26
17,2001,TRUE,FALSE,FALSE,FALSE,PG,82,0,0,0,38,44
17,2001,TRUE,FALSE,FALSE,FALSE,PG,86,0,0,0,0,86
12,1977,TRUE,FALSE,FALSE,FALSE,GL,130,0,0,106,22,1
12,1977,TRUE,FALSE,FALSE,FALSE,AMK,88,0,0,0,12,76
13,1977,TRUE,FALSE,FALSE,FALSE,BD,96,0,0,0,12,84
4,1985,TRUE,FALSE,FALSE,FALSE,BD,16,0,0,8,8,0
13,1985,TRUE,TRUE,FALSE,FALSE,BH,96,0,0,0,96,0
25,1984,TRUE,FALSE,FALSE,FALSE,BB,96,0,0,0,0,96
16,1984,TRUE,TRUE,FALSE,FALSE,BM,159,0,0,0,114,45
10,1964,TRUE,FALSE,FALSE,FALSE,QT,78,0,10,66,2,0
13,1983,TRUE,FALSE,FALSE,FALSE,CL,72,0,0,0,0,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,131,0,0,0,34,33
13,1986,TRUE,FALSE,FALSE,FALSE,BP,96,0,0,0,30,66
4,1982,TRUE,FALSE,FALSE,FALSE,HG,42,0,0,9,9,24
10,1970,TRUE,FALSE,FALSE,FALSE,JW,108,0,10,86,8,2
2,1969,TRUE,TRUE,FALSE,FALSE,BM,2,0,0,1,0,0
25,1981,TRUE,FALSE,FALSE,FALSE,JE,96,0,0,0,0,96
14,1988,TRUE,FALSE,FALSE,FALSE,BD,95,0,0,0,39,56
10,1969,TRUE,TRUE,FALSE,FALSE,TP,96,0,0,93,0,3
4,1988,TRUE,FALSE,FALSE,FALSE,KWN,18,0,0,0,12,6
15,1986,TRUE,FALSE,FALSE,FALSE,KWN,132,0,0,4,128,0
4,1990,TRUE,FALSE,FALSE,FALSE,PRC,18,0,0,0,0,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,107,0,0,0,32,75
13,1984,TRUE,TRUE,FALSE,FALSE,SGN,168,0,0,0,168,0
4,1987,TRUE,FALSE,FALSE,FALSE,TAP,16,0,0,0,0,0
11,1983,TRUE,FALSE,FALSE,FALSE,TAP,160,0,0,100,60,0
12,1987,TRUE,FALSE,FALSE,FALSE,CCK,110,0,0,66,44,0
14,1997,TRUE,TRUE,FALSE,FALSE,KWN,79,0,0,0,44,35
10,1993,TRUE,TRUE,FALSE,FALSE,WL,51,0,0,2,0,20
11,1981,TRUE,FALSE,FALSE,FALSE,YS,143,0,0,103,38,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,99,0,46,0,53,0
25,2004,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,48,48
5,1998,FALSE,FALSE,FALSE,TRUE,SK,0,0,0,0,0,0
1,1982,FALSE,TRUE,FALSE,FALSE,KWN,0,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,114,0,77,0,37,0
25,2004,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,48,48
12,1979,TRUE,TRUE,FALSE,FALSE,GL,130,0,0,106,22,1
12,1977,TRUE,FALSE,FALSE,FALSE,AMK,153,0,0,130,22,0
15,1985,TRUE,FALSE,FALSE,FALSE,BD,84,0,0,0,12,72
13,1977,TRUE,FALSE,FALSE,FALSE,BD,96,0,0,0,12,84
9,1985,TRUE,TRUE,FALSE,FALSE,BH,96,0,0,0,96,0
12,1984,TRUE,FALSE,FALSE,FALSE,BB,112,0,0,0,112,0
14,1984,TRUE,TRUE,FALSE,FALSE,BM,172,0,0,99,73,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,76,0,9,62,4,0
4,1984,TRUE,FALSE,FALSE,FALSE,CL,24,0,0,0,0,0
17,2001,TRUE,FALSE,FALSE,FALSE,PG,131,0,0,0,34,33
11,1980,TRUE,FALSE,FALSE,FALSE,HG,118,0,0,96,20,2
10,1970,TRUE,FALSE,FALSE,FALSE,JW,108,0,9,85,10,2
2,2013,FALSE,FALSE,TRUE,FALSE,BM,0,0,0,0,0,0
12,1980,TRUE,FALSE,FALSE,FALSE,JE,120,0,0,0,120,0
18,1988,TRUE,FALSE,FALSE,FALSE,BD,97,0,0,0,23,74
8,1988,TRUE,FALSE,FALSE,FALSE,KWN,50,0,0,0,50,0
10,1967,TRUE,FALSE,FALSE,FALSE,TP,119,0,0,118,0,1
15,1986,TRUE,TRUE,FALSE,FALSE,KWN,92,0,0,27,37,28
11,1989,TRUE,FALSE,FALSE,FALSE,PRC,110,0,0,0,90,20
4,1986,TRUE,TRUE,FALSE,FALSE,BP,26,0,0,19,7,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,91,0,0,0,16,75
4,1984,TRUE,FALSE,FALSE,FALSE,SGN,24,0,0,16,8,0
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,120,0,0,0,48,72
11,1981,TRUE,TRUE,FALSE,FALSE,TAP,120,0,0,80,40,0
9,1988,TRUE,FALSE,FALSE,FALSE,CCK,104,0,0,0,64,40
18,1993,TRUE,FALSE,FALSE,FALSE,KWN,96,0,0,0,49,47
4,1984,TRUE,FALSE,FALSE,FALSE,WL,8,0,0,0,0,0
16,1985,TRUE,TRUE,FALSE,FALSE,YS,120,0,0,60,60,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,112,0,75,0,37,0
25,2003,TRUE,FALSE,FALSE,FALSE,BM,89,0,0,0,48,41
6,1993,FALSE,FALSE,FALSE,TRUE,KWN,0,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,90,0,0,15,75,0
25,2003,TRUE,FALSE,FALSE,FALSE,BM,89,0,0,0,48,41
6,2001,FALSE,FALSE,FALSE,TRUE,BM,0,0,0,0,0,0
3,2021,FALSE,FALSE,FALSE,TRUE,TP,0,0,0,0,0,0
2,1978,TRUE,TRUE,FALSE,FALSE,GL,3,0,0,0,0,0
12,1977,TRUE,FALSE,FALSE,FALSE,AMK,88,0,0,0,88,0
13,1977,TRUE,TRUE,FALSE,FALSE,BD,168,0,42,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,BD,79,0,0,40,39,0
12,1985,TRUE,FALSE,FALSE,FALSE,BH,110,0,0,0,110,0
12,1983,TRUE,FALSE,FALSE,FALSE,BB,94,0,0,0,94,0
14,1984,TRUE,FALSE,FALSE,FALSE,BM,160,0,0,0,160,0
10,1964,TRUE,FALSE,FALSE,FALSE,QT,76,0,8,64,4,0
13,1984,TRUE,TRUE,FALSE,FALSE,CL,96,0,0,0,96,0
25,1976,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,0,96
1,2001,FALSE,FALSE,FALSE,FALSE,PG,0,0,0,0,0,0
13,1981,TRUE,TRUE,FALSE,FALSE,HG,148,0,0,110,38,0
12,1968,TRUE,FALSE,FALSE,FALSE,BM,120,0,1,119,0,0
12,1981,TRUE,FALSE,FALSE,FALSE,JE,132,0,0,0,132,0
4,1988,TRUE,FALSE,FALSE,FALSE,BD,24,0,0,0,18,6
10,1967,TRUE,FALSE,FALSE,FALSE,TP,119,0,0,118,0,1
14,1989,TRUE,FALSE,FALSE,FALSE,KWN,86,0,0,0,86,0
6,2016,FALSE,FALSE,FALSE,TRUE,KWN,0,0,0,0,0,0
13,1989,TRUE,FALSE,FALSE,FALSE,PRC,108,0,0,0,84,24
12,1986,TRUE,FALSE,FALSE,FALSE,BP,132,0,0,66,66,0
13,1984,TRUE,TRUE,FALSE,FALSE,TP,160,0,0,92,68,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,138,0,0,0,72,66
4,1984,TRUE,FALSE,FALSE,FALSE,SGN,48,0,0,32,16,0
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,80,0,0,0,34,46
10,1971,TRUE,FALSE,FALSE,FALSE,JW,140,0,0,140,0,0
9,1981,TRUE,FALSE,FALSE,FALSE,TAP,112,0,0,80,32,0
10,1988,TRUE,FALSE,FALSE,FALSE,CCK,117,0,0,0,71,46
18,1993,TRUE,FALSE,FALSE,FALSE,KWN,85,0,0,0,35,50
13,1984,TRUE,FALSE,FALSE,FALSE,WL,111,0,0,0,111,0
9,1985,TRUE,FALSE,FALSE,FALSE,YS,111,0,0,62,48,1
16,2021,TRUE,FALSE,FALSE,FALSE,TP,85,0,0,13,72,0
4,2003,FALSE,FALSE,FALSE,TRUE,BM,0,0,0,0,0,0
35,2016,TRUE,FALSE,FALSE,FALSE,KWN,198,0,0,0,198,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,68,0,0,43,25,0
35,2016,TRUE,FALSE,FALSE,FALSE,KWN,204,0,0,34,170,0
28,2016,TRUE,FALSE,FALSE,FALSE,KWN,189,0,37,27,81,0
28,2016,TRUE,FALSE,FALSE,FALSE,KWN,270,0,115,54,27,0
3,1978,FALSE,TRUE,FALSE,FALSE,GL,0,0,0,0,0,0
12,1977,TRUE,TRUE,FALSE,FALSE,AMK,119,0,0,98,20,0
13,1985,TRUE,FALSE,FALSE,FALSE,BD,84,0,0,0,0,0
13,1977,TRUE,FALSE,FALSE,FALSE,BD,168,0,40,0,0,0
12,1985,TRUE,FALSE,FALSE,FALSE,BH,110,0,0,0,110,0
16,1984,TRUE,FALSE,FALSE,FALSE,BM,177,0,0,0,132,45
11,1984,TRUE,TRUE,FALSE,FALSE,BB,80,0,0,0,80,0
1,2018,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
13,1984,TRUE,FALSE,FALSE,FALSE,CL,72,0,0,0,0,72
25,1976,TRUE,FALSE,FALSE,FALSE,BM,96,0,0,0,0,96
17,2001,TRUE,FALSE,FALSE,FALSE,PG,163,0,0,0,34,33
10,1971,TRUE,FALSE,FALSE,FALSE,JW,140,0,0,140,0,0
12,1981,TRUE,FALSE,FALSE,FALSE,HG,149,0,0,116,32,0
4,1981,TRUE,TRUE,FALSE,FALSE,JE,12,0,0,9,2,0
18,1988,TRUE,FALSE,FALSE,FALSE,BD,97,0,0,0,23,74
10,1967,TRUE,FALSE,FALSE,FALSE,TP,120,0,0,120,0,0
10,1988,TRUE,FALSE,FALSE,FALSE,KWN,63,0,0,0,38,25
4,1984,TRUE,FALSE,FALSE,FALSE,WL,8,0,0,0,0,0
1,2016,FALSE,FALSE,FALSE,FALSE,KWN,0,0,0,0,0,0
2,1976,TRUE,FALSE,FALSE,FALSE,PRC,1,0,0,0,0,0
13,1988,TRUE,TRUE,FALSE,FALSE,PRC,96,0,0,0,72,24
4,1987,TRUE,FALSE,FALSE,FALSE,BP,27,0,0,19,7,1
13,1984,TRUE,TRUE,FALSE,FALSE,TP,136,0,0,92,44,0
17,1998,TRUE,FALSE,FALSE,FALSE,SK,96,0,0,0,64,32
13,1984,TRUE,FALSE,FALSE,FALSE,SGN,144,0,0,0,30,114
11,1987,TRUE,TRUE,FALSE,FALSE,TAP,120,0,0,0,48,72
11,1981,TRUE,FALSE,FALSE,FALSE,TAP,80,0,0,0,12,68
12,1987,TRUE,FALSE,FALSE,FALSE,CCK,132,0,0,66,66,0
14,1994,TRUE,FALSE,FALSE,FALSE,KWN,75,0,0,0,40,35
9,1982,TRUE,FALSE,FALSE,FALSE,YS,263,0,0,197,64,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,96,0,10,49,37,0
3,2003,FALSE,FALSE,FALSE,TRUE,BD,0,0,0,0,0,0
5,1988,FALSE,FALSE,FALSE,TRUE,KWN,0,0,0,0,0,0
4,2021,TRUE,FALSE,FALSE,FALSE,PRC,1,0,0,0,0,0
16,2021,TRUE,FALSE,FALSE,FALSE,TP,93,0,10,46,37,0
2,1978,TRUE,TRUE,FALSE,FALSE,GL,3,0,0,2,0,0
11,1977,TRUE,FALSE,FALSE,FALSE,AMK,196,0,0,0,0,0
13,1977,TRUE,TRUE,FALSE,FALSE,BD,201,0,0,165,33,0
13,1985,TRUE,FALSE,FALSE,FALSE,BD,72,0,0,0,0,0
9,1985,TRUE,FALSE,FALSE,FALSE,BH,115,0,0,64,50,1
25,1984,TRUE,FALSE,FALSE,FALSE,BB,96,0,0,0,0,96
1,1973,FALSE,FALSE,TRUE,FALSE,BM,0,0,0,0,0,0
16,1984,TRUE,FALSE,FALSE,FALSE,BM,181,0,0,0,136,45
